vx,vy,vz,center_x,center_y,center_z,num_points,base_label,label,eig1,eig2,eig3,linearity,planarity,scattering,anisotropy,omnivariance,gaussian_avg_mahalanobis2,gaussian_center_mahalanobis2,gaussian_avg_euclidean,gaussian_center_advantage,shell_avg_residual,shell_center_residual,shell_avg_radius,shell_center_penalty,occupied_face_count,occupied_face_ratio,opposite_face_pair_ratio,normal_variation,occupancy_asymmetry,planar_context_penalty,corner_context_bonus,junction_neighbor_count,junction_cluster_count,junction_entropy,junction_dominant_fraction,junction_orientation_dispersion,junction_score,junction_mixed_relabel_score
3,3,-2,3.500000,3.500000,-1.500000,172,planar,planar,0.096330,0.082592,0.000024,0.142613,0.857135,0.000252,0.999748,0.005778,1.989800,7.235737,0.393465,-5.245937,0.288722,0.794174,0.968138,0.505452,4,0.666667,0.666667,0.000025,0.259316,0.604685,0.418615,24,1,0.000000,1.000000,0.000000,0.000000,0.031478
3,3,4,3.500000,3.500000,4.500000,135,planar,planar,0.083696,0.067065,0.007254,0.198716,0.714608,0.086676,0.913324,0.034404,2.831227,7.142189,0.373110,-4.310962,0.524427,1.114817,1.431368,0.590390,3,0.500000,0.333333,0.038538,0.360759,0.320424,0.715529,23,1,0.770495,0.548597,0.376880,0.000000,0.234027
3,4,-2,3.500000,4.500000,-1.500000,107,planar,planar,0.100493,0.069028,0.000042,0.313106,0.686474,0.000421,0.999579,0.006643,1.997574,6.347290,0.378530,-4.349716,0.315507,0.720752,0.992248,0.405245,4,0.666667,0.666667,0.000044,0.231185,0.530684,0.387697,24,1,0.000000,1.000000,0.000000,0.000000,0.036042
3,4,3,3.500000,4.500000,3.500000,25,linear,linear,0.078008,0.001093,0.000291,0.985987,0.010279,0.003734,0.996266,0.002918,1.665759,194.534582,0.260173,-192.868823,0.456662,14.179934,1.445863,13.723271,2,0.333333,0.000000,0.702825,0.666667,0.019362,2.082146,20,2,0.751564,0.548869,0.213099,0.182655,0.379279
3,4,4,3.500000,4.500000,4.500000,145,planar,planar,0.103334,0.053419,0.009055,0.483051,0.429320,0.087629,0.912371,0.036836,2.852776,8.463019,0.386554,-5.610244,0.475147,1.169771,1.422627,0.694624,5,0.833333,0.666667,0.187703,0.612754,0.368602,1.060762,20,2,0.771828,0.479753,0.268205,0.221886,0.295707
3,5,-2,3.500000,5.500000,-1.500000,73,planar,planar,0.101325,0.053622,0.000054,0.470788,0.528680,0.000532,0.999468,0.006642,1.995373,4.983394,0.380507,-2.988021,0.341978,0.579489,1.288338,0.237511,4,0.666667,0.666667,0.000045,0.201311,0.462283,0.354836,23,1,0.000000,1.000000,0.000000,0.000000,0.033054
3,5,4,3.500000,5.500000,4.500000,54,planar,planar,0.095050,0.054984,0.005070,0.421518,0.525139,0.053344,0.946656,0.029813,2.755009,14.690285,0.370290,-11.935276,0.439364,1.909530,1.433624,1.470166,3,0.500000,0.333333,0.040529,0.471545,0.274298,0.840079,21,2,0.530893,0.711494,0.258287,0.144197,0.195001
3,6,-2,3.500000,6.500000,-1.500000,50,planar,planar,0.138122,0.044007,0.000042,0.681389,0.318308,0.000303,0.999697,0.006337,1.970563,3.980270,0.393861,-2.009707,0.318950,0.551917,1.102968,0.232968,4,0.666667,0.666667,0.012840,0.159294,0.366430,0.325891,21,1,0.000000,1.000000,0.000000,0.000000,0.026109
3,6,4,3.500000,6.500000,4.500000,60,planar,planar,0.111853,0.057210,0.004026,0.488530,0.475473,0.035997,0.964003,0.029536,2.728759,13.451813,0.394040,-10.723054,0.370512,1.442071,1.309197,1.071559,3,0.500000,0.333333,0.020831,0.423529,0.269022,0.760670,21,1,0.491060,0.790552,0.215485,0.000000,0.170822
3,7,-2,3.500000,7.500000,-1.500000,39,linear,linear,0.083420,0.001611,0.000001,0.980692,0.019300,0.000008,0.999992,0.000448,1.564603,20.448126,0.252454,-18.883523,0.430077,2.839667,0.990724,2.409590,4,0.666667,0.666667,0.011885,0.163743,0.238822,0.329495,17,1,0.000000,1.000000,0.000000,0.000000,0.021982
3,7,4,3.500000,7.500000,4.500000,31,planar,planar,0.124594,0.031827,0.003047,0.744557,0.230988,0.024454,0.975546,0.022946,2.626906,10.850479,0.364599,-8.223573,0.444424,1.682526,1.386803,1.238102,2,0.333333,0.000000,0.048544,0.666667,0.085749,1.198867,14,2,0.553250,0.789407,0.129454,0.098605,0.200638
3,8,-2,3.500000,8.500000,-1.500000,25,linear,linear,0.096463,0.002440,0.000001,0.974709,0.025283,0.000008,0.999992,0.000555,1.631746,9.140932,0.250613,-7.509185,0.361045,1.949089,0.895816,1.588044,1,0.166667,0.000000,0.000375,0.333333,0.033577,0.767173,13,1,0.000000,1.000000,0.000000,0.000000,0.095231
3,8,3,3.500000,8.500000,3.500000,36,linear,linear,0.087480,0.000379,0.000002,0.995673,0.004301,0.000027,0.999973,0.000426,1.230471,264.156287,0.255151,-262.925817,0.359980,12.454513,0.809513,12.094534,1,0.166667,0.000000,0.002045,0.333333,0.032273,0.769427,12,1,0.638376,0.767153,0.102420,0.000000,0.089114
3,10,-2,3.500000,10.500000,-1.500000,15,linear,linear,0.184667,0.003449,0.000000,0.981324,0.018675,0.000001,0.999999,0.000451,1.651983,3.540241,0.406265,-1.888258,0.345086,0.336539,1.262735,-0.008547,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,7,1,0.595082,0.855820,0.231762,0.000000,0.008889
3,11,3,3.500000,11.500000,3.500000,16,linear,linear,0.094447,0.000407,0.000001,0.995696,0.004297,0.000007,0.999993,0.000297,1.199280,148.165010,0.264559,-146.965730,0.351343,7.015630,0.844798,6.664287,2,0.333333,0.000000,0.000162,0.666667,0.064668,1.133552,8,2,0.754241,0.783222,0.692029,0.212276,0.306298
3,11,4,3.500000,11.500000,4.500000,20,linear,linear,0.053842,0.000761,0.000000,0.985869,0.014129,0.000002,0.999998,0.000159,1.343250,135.602210,0.198102,-134.258960,0.354222,10.685395,0.977294,10.331173,2,0.333333,0.000000,0.000161,0.666667,0.065840,1.133551,9,2,0.685610,0.731342,0.558233,0.216956,0.253509
3,15,-2,3.500000,15.500000,-1.500000,21,linear,linear,0.088599,0.000104,0.000000,0.998828,0.001171,0.000000,1.000000,0.000073,1.031350,156.981728,0.252535,-155.950378,0.340238,10.345280,0.701128,10.005041,3,0.500000,0.333333,0.301926,0.341463,0.104064,1.049877,14,1,0.618666,0.775714,0.695590,0.000000,0.372409
3,15,-1,3.500000,15.500000,-0.500000,63,planar,planar,0.098899,0.086242,0.000136,0.127982,0.870642,0.001376,0.998624,0.010508,2.064980,99.105822,0.400887,-97.040842,0.575714,5.805892,1.375087,5.230178,4,0.666667,0.666667,0.230584,0.120139,0.469567,0.576774,20,1,0.681876,0.741926,0.646952,0.000000,0.226579
3,15,0,3.500000,15.500000,0.500000,43,planar,planar,0.091109,0.030885,0.000135,0.661006,0.337516,0.001478,0.998522,0.007236,2.028174,95.701126,0.325686,-93.672952,0.673211,5.979634,1.673211,5.306423,4,0.666667,0.666667,0.010956,0.019476,0.375090,0.169547,23,1,0.547429,0.816915,0.606391,0.000000,0.155386
3,15,1,3.500000,15.500000,1.500000,59,planar,planar,0.101873,0.084088,0.000076,0.174584,0.824668,0.000748,0.999252,0.008673,2.014571,108.963244,0.402699,-106.948674,0.505041,6.072052,1.295741,5.567011,4,0.666667,0.666667,0.007336,0.109860,0.586183,0.264083,23,1,0.433851,0.833584,0.411417,0.000000,0.028851
3,15,2,3.500000,15.500000,2.500000,29,linear,linear,0.109332,0.018512,0.000091,0.830678,0.168489,0.000833,0.999167,0.005690,1.953355,139.241228,0.321074,-137.287873,0.584701,7.919189,1.381686,7.334488,3,0.500000,0.333333,0.139235,0.427536,0.167997,0.924924,19,1,0.585865,0.732358,0.484912,0.000000,0.254743
3,15,3,3.500000,15.500000,3.500000,33,linear,linear,0.187518,0.032172,0.008800,0.828434,0.124639,0.046927,0.953073,0.037583,2.775763,0.772766,0.454193,2.002997,0.924131,0.077300,1.924131,-0.846830,3,0.500000,0.333333,0.325871,0.444444,0.118782,1.195482,14,1,0.619403,0.738285,0.539731,0.000000,0.366655
4,-15,4,4.500000,-14.500000,4.500000,16,linear,linear,0.064067,0.000310,0.000000,0.995167,0.004832,0.000001,0.999999,0.000107,1.144789,219.080599,0.217533,-217.935810,0.361004,13.198199,0.820675,12.837195,1,0.166667,0.000000,0.000073,0.333333,0.032369,0.766765,9,3,0.996228,0.366050,0.502108,0.760486,0.520887
4,-13,4,4.500000,-12.500000,4.500000,16,planar,junction_like_mixed,0.112586,0.054562,0.007334,0.515370,0.419488,0.065142,0.934858,0.035583,2.674883,2.781450,0.371189,-0.106566,0.574375,0.556273,1.396832,-0.018102,2,0.333333,0.333333,0.277049,0.021277,0.144558,0.664087,13,3,0.927399,0.349450,0.637605,0.741997,0.685377
4,-12,-1,4.500000,-11.500000,-0.500000,23,linear,linear,0.111228,0.009618,0.005335,0.913528,0.038504,0.047968,0.952032,0.017871,2.619976,32.061828,0.313006,-29.441852,0.643448,4.325686,1.573719,3.682239,2,0.333333,0.333333,0.013269,0.037037,0.117828,0.325321,11,1,0.557931,0.772853,0.758939,0.000000,0.211508
4,-9,-2,4.500000,-8.500000,-1.500000,29,linear,linear,0.163895,0.003300,0.000001,0.979865,0.020131,0.000005,0.999995,0.000738,1.701361,64.653172,0.350146,-62.951812,0.469659,4.936479,1.183266,4.466821,1,0.166667,0.000000,0.963547,0.333333,0.001213,2.067455,28,2,0.760054,0.612939,0.938677,0.261099,0.484451
4,-9,4,4.500000,-8.500000,4.500000,41,linear,linear,0.076050,0.016372,0.000431,0.784714,0.209618,0.005668,0.994332,0.008127,2.176266,148.962714,0.270995,-146.786448,0.475505,9.099522,1.210811,8.624017,2,0.333333,0.333333,0.009695,0.000000,0.159858,0.279755,17,3,0.877566,0.307825,0.581833,0.746049,0.553204
4,-8,-1,4.500000,-7.500000,-0.500000,68,planar,planar,0.100911,0.052069,0.000068,0.484006,0.515319,0.000675,0.999325,0.007100,2.005201,211.616097,0.361039,-209.610896,0.443229,8.806516,1.221539,8.363286,3,0.500000,0.000000,0.002181,1.000000,0.187887,1.502945,40,2,0.734331,0.592575,0.939510,0.262495,0.451476
4,-8,0,4.500000,-7.500000,0.500000,70,planar,planar,0.083645,0.057644,0.000122,0.310848,0.687698,0.001454,0.998546,0.008371,2.049878,173.487449,0.351769,-171.437571,0.367177,7.891625,1.236168,7.524448,3,0.500000,0.333333,0.005188,0.462585,0.336754,0.782515,45,2,0.705898,0.594100,0.781314,0.257272,0.343536
4,-8,1,4.500000,-7.500000,1.500000,30,linear,linear,0.068904,0.008250,0.000050,0.880269,0.119011,0.000720,0.999280,0.003044,1.860699,137.893958,0.244523,-136.033259,0.312981,9.608911,1.236504,9.295930,2,0.333333,0.000000,0.006229,0.666667,0.077815,1.141743,30,1,0.532368,0.785583,0.476263,0.000000,0.308002
4,-7,-2,4.500000,-6.500000,-1.500000,50,planar,planar,0.124266,0.056308,0.002153,0.546876,0.435799,0.017325,0.982675,0.024697,2.604246,18.718345,0.364385,-16.114099,0.441501,2.236050,1.208783,1.794549,3,0.500000,0.000000,0.307941,1.000000,0.119367,1.915720,36,2,0.750781,0.494851,0.949872,0.292683,0.590123
4,-7,-1,4.500000,-6.500000,-0.500000,64,planar,planar,0.087077,0.023350,0.000202,0.731850,0.265836,0.002314,0.997686,0.007427,2.082236,182.847747,0.303515,-180.765511,0.478062,9.259466,1.340028,8.781405,3,0.500000,0.333333,0.290647,0.386555,0.157365,1.084251,43,2,0.733657,0.548377,0.959161,0.274641,0.471293
4,-7,0,4.500000,-6.500000,0.500000,69,planar,planar,0.081537,0.026201,0.000222,0.678656,0.318617,0.002727,0.997273,0.007803,2.102130,148.488283,0.302989,-146.386153,0.440894,8.104453,1.317591,7.663560,3,0.500000,0.333333,0.007966,0.540084,0.234480,0.871513,49,2,0.675182,0.585775,0.829432,0.254309,0.381308
4,-7,1,4.500000,-6.500000,1.500000,15,linear,linear,0.029777,0.003129,0.000243,0.894921,0.096916,0.008163,0.991837,0.002829,1.792795,111.497820,0.157959,-109.705025,0.462938,9.702832,1.264107,9.239894,2,0.333333,0.000000,0.010420,0.666667,0.074408,1.147401,34,1,0.448419,0.811871,0.561307,0.000000,0.351679
4,-6,-2,4.500000,-5.500000,-1.500000,61,linear,linear,0.141156,0.026063,0.000066,0.815361,0.184173,0.000466,0.999534,0.006230,1.984621,42.192718,0.354622,-40.208097,0.512447,3.703583,1.251859,3.191136,4,0.666667,0.666667,0.002337,0.198727,0.312301,0.355088,36,2,0.697045,0.569796,0.935073,0.262360,0.246240
4,-5,-2,4.500000,-4.500000,-1.500000,76,planar,planar,0.111057,0.043907,0.000052,0.604645,0.394882,0.000472,0.999528,0.006348,1.992094,39.796796,0.356120,-37.804702,0.282618,3.307900,0.937985,3.025282,4,0.666667,0.666667,0.000100,0.211032,0.404298,0.365604,35,2,0.706165,0.623632,0.803376,0.249270,0.218639
4,-5,4,4.500000,-4.500000,4.500000,40,planar,planar,0.083689,0.031963,0.001283,0.618072,0.366603,0.015325,0.984675,0.015082,2.456760,14.585418,0.315257,-12.128658,0.397428,1.877345,1.161981,1.479917,1,0.166667,0.000000,0.178146,0.333333,0.043916,1.007163,26,3,0.874060,0.392802,0.433405,0.676483,0.571760
4,-4,-2,4.500000,-3.500000,-1.500000,106,planar,planar,0.115729,0.067921,0.000043,0.413098,0.586534,0.000368,0.999632,0.006942,1.998717,35.456916,0.389112,-33.458198,0.320360,2.967158,0.992058,2.646798,5,0.833333,0.666667,0.035831,0.607208,0.534566,0.849634,36,2,0.586220,0.676419,0.761376,0.216404,0.291180
4,-4,-1,4.500000,-3.500000,-0.500000,50,planar,planar,0.024445,0.011721,0.000694,0.520494,0.451098,0.028409,0.971591,0.005838,2.246085,18.445584,0.175604,-16.199499,0.462723,3.892819,1.316004,3.430096,2,0.333333,0.000000,0.117064,0.666667,0.102508,1.291370,41,2,0.640242,0.596091,0.809389,0.245670,0.469376
4,-3,-2,4.500000,-2.500000,-1.500000,177,planar,planar,0.075663,0.065784,0.005366,0.130559,0.798519,0.070922,0.929078,0.029892,2.798999,7.663890,0.355990,-4.864892,0.370861,0.317312,1.140410,-0.053549,5,0.833333,0.666667,0.081296,0.583565,0.588151,0.885005,34,1,0.570178,0.699382,0.756106,0.000000,0.332781
4,-3,-1,4.500000,-2.500000,-0.500000,193,volumetric,volumetric,0.078376,0.038660,0.033571,0.506734,0.064938,0.428328,0.571672,0.046681,2.918063,0.132817,0.369032,2.785246,0.498057,0.785757,1.368807,0.287700,3,0.500000,0.333333,0.362529,0.513761,0.065644,1.321218,40,2,0.613729,0.617171,0.817610,0.235808,0.549116
4,-2,-2,4.500000,-1.500000,-1.500000,135,planar,planar,0.064282,0.038267,0.005550,0.404703,0.508952,0.086344,0.913656,0.023901,2.785762,8.803026,0.301554,-6.017263,0.415680,0.563912,1.169786,0.148231,4,0.666667,0.333333,0.013603,0.966102,0.331570,1.347743,36,1,0.574631,0.702814,0.775728,0.000000,0.454234
4,-2,-1,4.500000,-1.500000,-0.500000,168,volumetric,volumetric,0.067534,0.053848,0.033408,0.202658,0.302666,0.494676,0.505324,0.049528,2.920624,0.525393,0.360451,2.395232,0.416286,0.547318,1.192465,0.131032,5,0.833333,0.666667,0.329043,0.477535,0.190089,1.102830,43,2,0.678386,0.576190,0.798318,0.257419,0.506794
4,-2,4,4.500000,-1.500000,4.500000,43,linear,linear,0.072738,0.013902,0.002297,0.808882,0.159533,0.031585,0.968415,0.013244,2.555229,9.956472,0.256167,-7.401244,0.707922,2.408323,1.521036,1.700401,2,0.333333,0.333333,0.365791,0.167785,0.093576,0.945048,30,2,0.791924,0.497985,0.514567,0.299456,0.387189
4,-1,-1,4.500000,-0.500000,-0.500000,310,corner_like,corner_like,0.135941,0.044847,0.025159,0.670098,0.144830,0.185072,0.814928,0.053529,2.923198,0.321547,0.423296,2.601651,0.424573,0.476571,1.319324,0.051998,3,0.500000,0.333333,0.635071,0.392982,0.058838,1.556293,43,2,0.647956,0.585130,0.829790,0.249842,0.550699
4,0,-2,4.500000,0.500000,-1.500000,105,planar,planar,0.068299,0.019211,0.000025,0.718717,0.280912,0.000371,0.999629,0.003214,1.942101,28.353405,0.270443,-26.411304,0.441741,3.734332,1.190478,3.292591,4,0.666667,0.333333,0.230977,0.891358,0.211563,1.558979,35,2,0.525747,0.719305,0.871528,0.196784,0.501180
4,0,-1,4.500000,0.500000,-0.500000,117,corner_like,corner_like,0.027497,0.022440,0.006313,0.183916,0.586476,0.229607,0.770393,0.015734,2.761702,26.074854,0.211204,-23.313152,0.473553,3.158613,1.283383,2.685060,2,0.333333,0.000000,0.906885,0.666667,0.011111,2.357628,42,2,0.528151,0.620801,0.899819,0.220841,0.592699
4,0,4,4.500000,0.500000,4.500000,19,planar,planar,0.128380,0.050967,0.004757,0.603001,0.359946,0.037053,0.962947,0.031456,2.651989,3.517098,0.395217,-0.865109,0.541765,0.637802,1.366342,0.096037,2,0.333333,0.000000,0.142401,0.666667,0.089776,1.325574,33,2,0.786889,0.492711,0.552923,0.300033,0.456312
4,1,-2,4.500000,1.500000,-1.500000,177,planar,planar,0.086308,0.080482,0.000036,0.067505,0.932080,0.000415,0.999585,0.006287,1.999460,21.584941,0.379932,-19.585481,0.299771,2.104353,0.965164,1.804582,4,0.666667,0.666667,0.000040,0.230306,0.637112,0.386724,33,2,0.523907,0.713199,0.858010,0.197979,0.179269
4,1,3,4.500000,1.500000,3.500000,53,linear,linear,0.056506,0.006003,0.000308,0.893763,0.100793,0.005444,0.994556,0.004708,2.035906,176.792628,0.224864,-174.756722,0.495142,9.274705,1.361511,8.779563,2,0.333333,0.000000,0.071376,0.666667,0.070416,1.229691,39,2,0.668645,0.594255,0.499138,0.250942,0.345699
4,1,4,4.500000,1.500000,4.500000,26,planar,planar,0.098044,0.041688,0.002918,0.574798,0.395442,0.029760,0.970240,0.022847,2.606951,22.502563,0.360011,-19.895612,0.604702,2.724324,1.548648,2.119622,4,0.666667,0.333333,0.326872,0.848889,0.207495,1.641721,32,2,0.763996,0.485976,0.511166,0.297658,0.522338
4,2,-2,4.500000,2.500000,-1.500000,137,planar,planar,0.094159,0.057724,0.000018,0.386952,0.612851,0.000196,0.999804,0.004649,1.976087,20.302633,0.365703,-18.326546,0.279742,2.052944,1.210103,1.773202,4,0.666667,0.666667,0.000040,0.202745,0.498837,0.356407,35,2,0.562916,0.682072,0.749205,0.211418,0.193971
4,3,-2,4.500000,3.500000,-1.500000,109,planar,planar,0.091466,0.058338,0.000039,0.362193,0.637376,0.000431,0.999569,0.005949,1.991857,18.871304,0.372680,-16.879447,0.224562,2.026186,1.137340,1.801624,4,0.666667,0.666667,0.000037,0.253021,0.509410,0.411706,34,2,0.599312,0.681986,0.655719,0.217011,0.192972
4,4,-2,4.500000,4.500000,-1.500000,81,planar,planar,0.096888,0.055538,0.000056,0.426785,0.572642,0.000573,0.999427,0.006685,1.999707,16.899354,0.381691,-14.899648,0.449282,1.810992,1.434316,1.361710,4,0.666667,0.666667,0.000036,0.204287,0.481327,0.358097,34,2,0.660923,0.647138,0.578530,0.235657,0.148737
4,4,4,4.500000,4.500000,4.500000,67,planar,planar,0.075978,0.047482,0.006761,0.375052,0.535961,0.088986,0.911014,0.029001,2.795182,7.003480,0.328689,-4.208298,0.533507,1.384824,1.418017,0.851317,2,0.333333,0.333333,0.033762,0.164948,0.214901,0.493689,27,3,0.888970,0.292099,0.490311,0.760663,0.631779
4,5,-2,4.500000,5.500000,-1.500000,52,linear,linear,0.140325,0.034617,0.000070,0.753309,0.246192,0.000500,0.999500,0.006984,1.991326,14.806558,0.400389,-12.815232,0.349649,1.705823,1.253083,1.356174,4,0.666667,0.666667,0.006971,0.208388,0.337530,0.371971,33,2,0.693046,0.628561,0.554117,0.245793,0.166409
4,6,-2,4.500000,6.500000,-1.500000,45,linear,linear,0.103789,0.001565,0.000001,0.984918,0.015075,0.000007,0.999993,0.000489,1.565775,21.845674,0.281287,-20.279899,0.340463,3.379420,0.986804,3.038957,4,0.666667,0.666667,0.014405,0.112332,0.236409,0.276345,31,2,0.786544,0.585221,0.568868,0.273432,0.186010
4,7,-2,4.500000,7.500000,-1.500000,32,linear,linear,0.110323,0.004466,0.000001,0.959517,0.040476,0.000007,0.999993,0.000721,1.752310,22.715731,0.288475,-20.963421,0.406186,2.970620,0.974806,2.564435,2,0.333333,0.000000,0.000849,0.666667,0.068931,1.134479,28,2,0.767388,0.562469,0.642369,0.276616,0.414367
4,15,-2,4.500000,15.500000,-1.500000,20,linear,linear,0.092612,0.000300,0.000000,0.996758,0.003242,0.000000,1.000000,0.000066,1.159234,183.191269,0.257084,-182.032035,0.413975,11.601050,0.821326,11.187075,2,0.333333,0.000000,0.451958,0.666667,0.035378,1.743477,13,1,0.651610,0.670918,0.616193,0.000000,0.434253
4,15,-1,4.500000,15.500000,-0.500000,59,planar,planar,0.103131,0.085450,0.000361,0.171444,0.825060,0.003496,0.996504,0.014701,2.205803,120.240851,0.404587,-118.035049,0.658128,7.164058,1.525625,6.505929,4,0.666667,0.666667,0.231443,0.226637,0.453482,0.695082,20,2,0.678369,0.593820,0.616453,0.252700,0.252423
4,15,0,4.500000,15.500000,0.500000,38,planar,planar,0.079963,0.032005,0.000089,0.599747,0.399134,0.001119,0.998881,0.006118,1.985823,137.432541,0.313001,-135.446717,0.641224,7.140563,1.641224,6.499339,3,0.500000,0.333333,0.007040,0.367601,0.257022,0.680532,22,2,0.615968,0.652566,0.593676,0.227103,0.261502
4,15,1,4.500000,15.500000,1.500000,48,planar,planar,0.096631,0.063225,0.000362,0.345712,0.650541,0.003747,0.996253,0.013030,2.193353,88.932252,0.368937,-86.738900,0.543856,6.328359,1.355248,5.784503,3,0.500000,0.333333,0.148812,0.485597,0.279109,1.001719,22,2,0.586205,0.657032,0.510286,0.221269,0.292280
4,15,3,4.500000,15.500000,3.500000,21,planar,planar,0.056453,0.029356,0.000233,0.480004,0.515871,0.004125,0.995875,0.007281,2.036701,73.473946,0.283089,-71.437245,0.636438,5.634848,1.636438,4.998410,1,0.166667,0.000000,0.245508,0.333333,0.047298,1.098103,12,1,0.723089,0.595459,0.556091,0.000000,0.296226
5,-13,1,5.500000,-12.500000,1.500000,16,planar,planar,0.025833,0.015874,0.000070,0.385526,0.611760,0.002714,0.997286,0.003063,1.845924,37.736962,0.194939,-35.891038,0.673039,5.946146,1.673039,5.273108,1,0.166667,0.000000,0.560629,0.333333,0.030074,1.523516,12,1,0.730734,0.657777,0.584961,0.000000,0.347722
5,-13,3,5.500000,-12.500000,3.500000,19,linear,linear,0.101817,0.025129,0.000248,0.753200,0.244366,0.002434,0.997566,0.008591,2.037402,36.099397,0.322291,-34.061996,0.482662,4.561758,1.357843,4.079096,2,0.333333,0.000000,0.026117,0.666667,0.090699,1.168591,12,4,0.928303,0.373331,0.672659,0.727470,0.717792
5,-13,4,5.500000,-12.500000,4.500000,22,planar,junction_like_mixed,0.089801,0.035112,0.002284,0.609006,0.365559,0.025435,0.974565,0.019311,2.536030,6.010929,0.332710,-3.474898,0.552108,1.561023,1.537777,1.008915,2,0.333333,0.000000,0.249705,0.666667,0.079604,1.470435,10,4,0.970785,0.363358,0.686536,0.751544,0.835836
5,-12,-1,5.500000,-11.500000,-0.500000,32,planar,planar,0.094863,0.058947,0.000197,0.378614,0.619307,0.002080,0.997920,0.010333,2.070860,43.235555,0.361208,-41.164695,0.367545,3.826129,1.204624,3.458583,3,0.500000,0.000000,0.001993,1.000000,0.206339,1.502691,11,1,0.578351,0.761259,0.749130,0.000000,0.351997
5,-12,0,5.500000,-11.500000,0.500000,15,planar,planar,0.104711,0.029360,0.000496,0.719611,0.275653,0.004736,0.995264,0.011509,2.136513,35.612337,0.332054,-33.475824,0.514654,4.404947,1.496087,3.890292,2,0.333333,0.000000,0.004346,0.666667,0.096291,1.139201,15,1,0.621159,0.687848,0.629622,0.000000,0.325957
